author,published_at,updated_at,like_count,text
@MAADMAAC,2024-12-25T09:43:38Z,2024-12-25T09:43:46Z,0,10/10 top movie
@alicomando1195,2024-12-25T05:18:09Z,2024-12-25T05:18:09Z,1,I dont know why i laughed at night alone waching both<br>Smile  and smile two movies<br>I hope my iman is high 😂
@baridormiracle4189,2024-12-25T00:02:41Z,2024-12-25T00:02:41Z,3,Beautiful movie. I wasn&#39;t disappointed. One of the best horror movies. Naomi Scott&#39;s performance was outstanding.
@JackT1961,2024-12-24T04:45:08Z,2024-12-24T04:45:08Z,1,if i believed in this stuff i&#39;d be having nightmares. this was a freaky movie
@salahsalem4348,2024-12-23T14:50:57Z,2024-12-23T14:50:57Z,1,"The end of the movie was shocking to me. Does this mean that everyone who attended the concert, whether in the theater or the screen, will be cursed?"
@salahsalem4348,2024-12-23T14:47:41Z,2024-12-23T14:47:41Z,0,"The end of the movie was shocking to me. Does this mean that everyone who attended the concert, whether in the theater or the screen, will be cursed?"
@Cringe-AI-i6j,2024-12-23T13:58:01Z,2024-12-23T13:58:01Z,2,Too boring... Smile 1 still the best
@Duke0411,2024-12-23T12:46:05Z,2024-12-23T12:46:05Z,0,This whole movie was a Voss-ad
@shelbi07,2024-12-23T11:39:41Z,2024-12-23T11:39:41Z,0,In the next part we need explanation for why it is happening &amp; its origin
@vanessalovesanimals1,2024-12-23T01:53:05Z,2024-12-23T01:53:05Z,5,Most of these comments are totally Pathetic…all the negative ones who  evidently didn’t even watch this film or if they did do not have the  brain capability to understand it
@NavdeepSingh-nd6jm,2024-12-22T19:32:12Z,2024-12-22T19:32:12Z,1,The movie is alot better than trailer 100% worth watching it ❤
@fazlireshad2494,2024-12-22T18:35:34Z,2024-12-22T18:35:34Z,0,Very boring movie
@thabanimadlala5155,2024-12-22T18:09:29Z,2024-12-22T18:09:29Z,0,Is it better than the first one?
@MsFbhacker,2024-12-22T10:15:41Z,2024-12-22T10:15:41Z,0,"If it was a male main character, it would ended in 30 minutes"
@tittybong831,2024-12-22T08:13:27Z,2024-12-22T08:13:27Z,1,"Can&#39;t help but compare this with &#39;&#39; The Substance &#39;&#39;, starring Demi Moore. Both films are about celebrities and the end scenes finish on a stage. Of course there are differences but the plot is basically the same. Not sure which film was made first, both being made in 2024. I enjoyed them both but give a slight edge to &#39;&#39; The Substance &#39;&#39;."
@Def-dova-yt,2024-12-22T05:42:31Z,2024-12-22T05:42:31Z,0,I watched this and it is a retarted as movie waste of time and time you will never get back (dead time) 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@saidboussaidi2988,2024-12-22T03:37:39Z,2024-12-22T03:37:39Z,0,"Je viens de le voir , vraiment le film é nul de chez nul j ai pas aimé, quel déception"
@Aubjordan,2024-12-21T21:24:23Z,2024-12-21T21:24:23Z,3,But what happened to Joel? 😭
@Oreo_509,2024-12-21T04:00:01Z,2024-12-21T04:00:01Z,1,Just finished the movie. I am amazed and in shock. Naomie outdid herself😮
@boobagirl7403,2024-12-21T00:14:08Z,2024-12-21T00:14:08Z,1,guys it&#39;s not worth it it has a bad ending ...she still dies😭😭😭
@darthcodzombie38,2024-12-20T21:09:12Z,2024-12-20T21:09:12Z,1,Long time wasting with no punch. It takes too long to get to the point. Don’t watch this and save yourself some time.
@jasondelarosa30,2024-12-20T19:14:20Z,2024-12-20T19:14:20Z,0,🙃
@Sanjayram_0708,2024-12-20T09:52:18Z,2024-12-20T09:52:18Z,1,911 what’s your emergency <br>&quot;A guy is smiling at me 😂&quot;
@tracycase4520,2024-12-18T01:28:32Z,2024-12-18T01:28:32Z,0,Swing and a big miss
@steelwheel-i3s,2024-12-17T00:27:39Z,2024-12-17T00:27:39Z,1,Ppl pay to watch this stuff? 😂
@steelwheel-i3s,2024-12-17T00:27:22Z,2024-12-17T00:27:22Z,0,Lol.
@jenniferhiggins227,2024-12-16T19:49:33Z,2024-12-16T19:49:33Z,1,This film was such a let down never understood thr hype over it first one was starting off ok just got stupid at end and such a let down big thumbs down for me
@antoinescheij6677,2024-12-16T18:09:22Z,2024-12-16T18:10:06Z,1,Nice its out on prime video and i am going to watch it alone on big screen in bed in the dark ofcourse 😁
@НияраШехмамбетова,2024-12-16T18:07:43Z,2024-12-16T18:07:43Z,0,"October 18th, 2024"
@MyersMinx,2024-12-16T12:05:15Z,2024-12-16T12:05:15Z,2,This movie is better than the original!
@MyersMinx,2024-12-16T12:05:15Z,2024-12-16T12:05:15Z,4,This movie is better than the original!
@premkolkar6861,2024-12-15T11:55:41Z,2024-12-15T11:55:41Z,0,I thought it&#39;s a simple scary movie. But when you watch you&#39;ll not sleep tonight.
@captainhindsight8779,2024-12-14T18:57:21Z,2024-12-14T18:57:21Z,2,"Do not watch this, it’s absolutely dogshit."
@getmario64,2024-12-13T14:50:26Z,2024-12-13T14:50:26Z,1,"Don&#39;t worry, just smile like SpongeBob SquarePants does. If not, it will tortue like this!!!!"
@LillyMarian-p4n,2024-12-13T04:40:35Z,2024-12-13T04:40:35Z,0,I&#39;m scared of you woman redicolous get out
@equator2010,2024-12-13T03:44:20Z,2024-12-13T03:44:20Z,1,Very sad story of a famous pop celebrity cracking under the pressure of success
@AhmadHala-l8w,2024-12-12T08:21:42Z,2024-12-12T08:21:42Z,0,are they all dead or just in her head nothing happens?
@BeyondTheLeashHQ-i0u,2024-12-12T03:45:40Z,2024-12-12T03:45:40Z,1,NAomi Scott deserves an award for this film.
@nsh-pv4nv,2024-12-11T19:53:29Z,2024-12-11T19:53:29Z,0,"October 18th, 2024"
@StarkTalksaboutFrauditors,2024-12-11T16:45:19Z,2024-12-11T16:45:19Z,3,This is a masterpiece
@fatm1ke,2024-12-11T16:00:04Z,2024-12-11T16:00:04Z,0,Taub is back
@jeremybowden3134,2024-12-11T08:37:36Z,2024-12-11T08:37:36Z,1,A narcissistic girl doesn&#39;t get what she wants and falls apart
@kyliecooper8419,2024-12-11T00:06:07Z,2024-12-11T00:06:07Z,0,i fear this isn’t for me ❤️
@kyliecooper8419,2024-12-11T00:05:54Z,2024-12-11T00:05:54Z,0,no thank you ❤
@yungmiod,2024-12-10T16:13:48Z,2024-12-10T16:13:48Z,0,smile
@Jay-ix9bc,2024-12-10T04:32:05Z,2024-12-10T04:32:05Z,7,"This is one of those times where the sequel exceeded the brilliance of the first film when it comes to the horror genre. Naomi Scott is sooooo versatile as an actress. She deserves an award for this tbh. Can&#39;t wait for the 3rd film, it&#39;s gonna be chaotic. <br><br>Honestly reminds me of Truth or Dare but very well executed."
@musicmovieguy78,2024-12-10T03:53:30Z,2024-12-10T03:53:30Z,0,"Where was scene from <a href=""https://www.youtube.com/watch?v=0HY6QFlBzUY&amp;t=92"">1:32</a> in the movie at ? Kept wondering when will Skye&#39;s double wearing a white hoodie appear near the end of the movie screaming back at her. That was the most interesting part of the whole movie."
@l.p4251,2024-12-10T00:10:12Z,2024-12-10T00:10:12Z,0,Why does this look like alive action movie of Infectious smile from Roblox?
@jameshendermusic,2024-12-09T20:32:16Z,2024-12-09T20:32:16Z,0,I love these movies. Is there a way to become involved in the franchise?
@qpwoeiruty108,2024-12-09T11:16:17Z,2024-12-09T11:16:17Z,2,"Watched it today, it&#39;s the BEST thriller I&#39;ve seen in the last 10 years. Bravo."
@WaiPhyoPaing-u2f,2024-12-09T09:27:29Z,2024-12-09T09:27:29Z,0,Haven’t watched smile 2 yet but I am so satisfied with smile one
@antwizzler,2024-12-09T03:02:08Z,2024-12-09T03:02:08Z,0,"<a href=""https://www.youtube.com/watch?v=0HY6QFlBzUY&amp;t=92"">1:32</a>"
@heretomotivate8059,2024-12-08T19:45:09Z,2024-12-08T19:45:09Z,1,The movie was boring
@TheEderSaul,2024-12-08T19:17:29Z,2024-12-08T19:17:29Z,1,This was an amazing movie!!
@vike9527,2024-12-08T16:00:46Z,2024-12-08T16:00:46Z,0,I just watched the movie and it was kind of funny but got terrifying at the end.
@ivanboesky1520,2024-12-08T07:20:52Z,2024-12-08T07:20:52Z,2,Garbage movie. Don’t listen to the BS artists claiming this is some great movie. It’s stupid from start to finish. First one was decent. This is pure trash. 😀
@SalKat4,2024-12-08T03:11:55Z,2024-12-08T03:11:55Z,2,this is more evidence that American pop culture is trash.
@iseekq,2024-12-08T02:45:42Z,2024-12-08T02:45:42Z,1,it&#39;s a masterpiece. Strongly recommend.
@chadlively,2024-12-07T23:31:54Z,2024-12-07T23:31:54Z,1,Movie sucked big time. Felt like it was a Britney spears b movie. Total garbage
@MikeDeCarlo-d3c,2024-12-07T22:54:09Z,2024-12-07T22:54:09Z,0,I liked it 🤷🏻‍♂️
@Johnlaw8441,2024-12-07T11:39:27Z,2024-12-07T11:39:27Z,2,Smile 1 was better. This was just sound effects
@Shubhgoshere,2024-12-07T07:47:17Z,2024-12-07T07:47:17Z,0,I dont know if I am the only one but Caitlin Stasey&#39;s face on the thumbnail of the first movie&#39;s trailer got me excited for it. This doesnt match up to it.
@S3R3NTY,2024-12-07T03:13:51Z,2024-12-07T03:13:51Z,0,Woke trash
@lizzybaby2181,2024-12-07T02:05:56Z,2024-12-07T02:05:56Z,1,Y’all got get something better but I like how it looks I’ll give it that
@tyrantmusic4187,2024-12-07T00:56:06Z,2024-12-07T00:56:06Z,0,My soul to take was so original and different
@OTommy81,2024-12-06T10:46:09Z,2024-12-06T10:46:09Z,3,"People who dislike this or liked the first one more have no taste and lack creativity , you suck"
@ZouariInes-fq1rp,2024-12-06T10:16:48Z,2024-12-06T10:16:48Z,1,The movie is an 1/10 plz people 🤮
@MrPilgrim,2024-12-06T06:08:11Z,2024-12-06T06:08:11Z,0,This is actually based on the real life events of Justin Beiber after partying with Diddy
@eboy733,2024-12-06T04:57:46Z,2024-12-06T04:57:46Z,27,Saw this last night. Incredible. Well done! Naomi needs an Oscar asap. 🙏🏼🙏🏼 10/10!!!!!
@calebmachariawachira,2024-12-06T03:48:53Z,2024-12-06T03:48:53Z,0,This movie has the 90&#39;s vibe who are the producers. Total waste of time
@WilliamAnthonyAndrino-ix3jc,2024-12-05T11:00:18Z,2024-12-05T11:00:18Z,0,Not funny
@odishamultivlogs,2024-12-05T10:49:45Z,2024-12-05T10:49:45Z,0,WHAT A MOVIE ❤❤<br><br><br>JUST WATCHED 🎉🎉<br><br>My RATING-7/10 ⭐️
@Drew-f4m,2024-12-05T03:02:05Z,2024-12-05T03:02:05Z,0,Now we need a smile vs truth or dare...Hear me out they both end with spoiler alert world streaming and they control people
@stevenmichael7577,2024-12-05T02:12:20Z,2024-12-05T02:12:20Z,0,This movie could have been perfect if the casting were done right. Naomi Scott is unlikable as any many protagonist.
@DARRGF,2024-12-05T01:08:22Z,2024-12-05T01:08:22Z,1,The first one was better.
