author,published_at,updated_at,like_count,text
@TanMan_3,2024-01-26T03:39:28Z,2024-01-26T03:39:28Z,0,Dude this is sick af
@Silentnobody93,2024-01-26T03:38:49Z,2024-01-26T03:38:58Z,0,McGregor is a natural born actor
@wanderwolf1850,2024-01-26T03:38:38Z,2024-01-26T03:38:38Z,0,"being a big UFC fan myself ,there has been much hype surrounding this movie.i mean connor&#39;s acting debut? ,jake gyllenhall recognized talents?, &quot;minus the fruity cowboy thing of course&quot;,   after watching the trailer, im convinced this is just another example how Hollywood is completely talentless ,i mean that looks terrible...!lol    just more shameless exploitation of a proven franchise,like soooo may others before ,point break, honeymmoners, red dawn, robin hood ,karate kid,annie etc etc etc"
@ChandanPchandu,2024-01-26T03:38:23Z,2024-01-26T03:38:23Z,0,Yes
@passiv_5602,2024-01-26T03:38:16Z,2024-01-26T03:38:16Z,0,"God, I hope Conor can act"
@taurusrising7492,2024-01-26T03:38:15Z,2024-01-26T03:38:15Z,0,Jesus no. I won’t offend the original by watching this remake trash.
@henrycash8927,2024-01-26T03:38:00Z,2024-01-26T03:38:00Z,0,I wish they would have given Conor a more Jason Statham type villain. Still looks good tho!
@michaelswick4251,2024-01-26T03:37:59Z,2024-01-26T03:37:59Z,0,Why
@SoderbergsSoul,2024-01-26T03:37:34Z,2024-01-26T03:37:34Z,0,This film should be in a cinema. Then Amazon. Feels like a waste to not have on big screen
@Thonggdelonge,2024-01-26T03:37:25Z,2024-01-26T03:37:25Z,0,……roadhouse
@jsecret0,2024-01-26T03:37:19Z,2024-01-26T03:37:19Z,0,YYYEEEEEEAAAAAAAAHHHHHH
@lavi1084,2024-01-26T03:37:15Z,2024-01-26T03:37:15Z,0,the entire movie in the trailer but looks alright i guess
@wesleymcneese8554,2024-01-26T03:36:50Z,2024-01-26T03:36:50Z,0,Wheres Bigfoot?
@RAWatson1989,2024-01-26T03:36:14Z,2024-01-26T03:36:14Z,0,I womder who will be the friend/ Sam Elliot replacement
@yellowjello3750,2024-01-26T03:36:00Z,2024-01-26T03:36:00Z,0,Why are modern trailers so fucking terrible?
@jfgad,2024-01-26T03:35:58Z,2024-01-26T03:35:58Z,0,Not much more to see. I guess we saw it all in the trailer.
@AreteZoe,2024-01-26T03:35:50Z,2024-01-26T03:35:50Z,0,Bruh this is gonna be good.
@tanzilmalek1079,2024-01-26T03:35:37Z,2024-01-26T03:35:37Z,0,Same bollywood movie like  flight club
@CubanBeastt,2024-01-26T03:35:33Z,2024-01-26T03:35:33Z,0,It looks like its gonna be a fun time.
@sirgalah4d20,2024-01-26T03:35:29Z,2024-01-26T03:35:29Z,0,Still a writers strike huh?
@imnotwatchin,2024-01-26T03:35:26Z,2024-01-26T03:35:26Z,0,When they show the entire movie in the trailer
@bandivinaykumar7448,2024-01-26T03:35:18Z,2024-01-26T03:35:18Z,0,Director watched too many Telugu movies and made a Hollywood version of it
@pav3039,2024-01-26T03:34:49Z,2024-01-26T03:34:49Z,0,"That looks terrible compared to the original, but I&#39;mma definitely watch it because that leprechaun is hilarious."
@TxFn462,2024-01-26T03:34:45Z,2024-01-26T03:34:45Z,0,It&#39;s a hard pass.  Jake is no Swayze.  He looks like Tim Kennedy&#39;s skeleton.  Conor McGregor is a shoo-in for a Razzy here.  The original rules and this looks like shite
@jochannon,2024-01-26T03:34:20Z,2024-01-26T03:34:20Z,0,"Another remake? Out of all the films of the past 50 years, I would jave thought road house was safe."
@ShavinMcCrotch,2024-01-26T03:34:04Z,2024-01-26T03:34:04Z,0,Hottest guy in Film and all his movies are so bad I never get to watch him. 😖
@zzyabit,2024-01-26T03:33:45Z,2024-01-26T03:33:45Z,0,I hate Connor But he looks awesome bad guy in this one <br>I would love to watch him <br>And I love Jake so
@aaathifa6228,2024-01-26T03:33:22Z,2024-01-26T03:33:22Z,0,NOO DONT SLAP THE TRANSLATOR !!🤣🤣
@Confidenceyy,2024-01-26T03:33:20Z,2024-01-26T03:33:20Z,0,I’m hyped.
@R_J_G,2024-01-26T03:33:11Z,2024-01-26T04:24:20Z,0,No one can touch swayze! Swayze was a martial artist and very believable in the role.  Conor would kill Jake in 1 second!
@trolltime1862,2024-01-26T03:33:08Z,2024-01-26T03:33:08Z,0,Jake just needs to take Conor passed 3 rounds &amp; he’ll be good
@FrancoM7747,2024-01-26T03:32:39Z,2024-01-26T03:32:39Z,0,Looks like any formulaic action movie to me.
@awwen_lopez,2024-01-26T03:32:24Z,2024-01-26T03:32:24Z,1,Dude looks like Bruce Wayne here ngl
@Standdown_333,2024-01-26T03:32:06Z,2024-01-26T03:32:06Z,0,Would love one of Conor’s lines to be “Who the fook is that guy?!” 😂😂
@rcslyman8929,2024-01-26T03:32:06Z,2024-01-26T03:32:06Z,0,I&#39;m not sure why someone thought thing was necessary... but... alright.  I&#39;m here for it.
@CaptVrab,2024-01-26T03:32:05Z,2024-01-26T03:32:05Z,1,"Compared to the original, this looks like hot garbage. Change the name and turn it into something original, don’t ruin the Original Roadhouse."
@DeletedWaffles,2024-01-26T03:32:00Z,2024-01-26T03:32:00Z,0,I don&#39;t know why I was thinking if that was the actual Connor McGregor or if that was an actor trying to mimic McGregor.
@coffeeserpent,2024-01-26T03:31:59Z,2024-01-26T03:31:59Z,0,"now that he is in a remake of a patrick swayze movie, does that mean he will also die of cancer?"
@alexbisconti9531,2024-01-26T03:31:57Z,2024-01-26T03:31:57Z,1,They shouldn’t of called roadhouse this is no roadhouse looks like a other fast and furious fantasy movie this is a insult to the real cast of roadhouse if anything they should’ve called it bouncer
@Tomas-rg4us,2024-01-26T03:31:50Z,2024-01-26T03:31:50Z,4,This felt like the whole movie.
@letsgetdoing,2024-01-26T03:31:46Z,2024-01-26T03:31:46Z,0,Connor probably doesn&#39;t defend the belt in this movie either.
@Lowestonablock,2024-01-26T03:31:01Z,2024-01-26T03:31:01Z,0,I feel like he should have a mullet.
@TartarianTreasures,2024-01-26T03:31:00Z,2024-01-26T03:31:00Z,0,Lets go  SUPER CONOR ! 😮❤😂🎉
