author,published_at,updated_at,like_count,text
@brianthomason5022,2024-02-20T22:47:44Z,2024-02-20T22:47:44Z,0,Wasnt there already a movie with a girl snd zombie bf? Think it was called warm bodies
@sebastianaquino7454,2024-02-20T22:32:36Z,2024-02-20T22:32:36Z,3,Bruh Michael Jackson’s Thriller looks better than this hot wet garbage
@Sayu277,2024-02-20T20:49:49Z,2024-02-20T20:49:49Z,0,Saw it yesterday had a blast.😊
@voiceoftheparanoid,2024-02-20T18:57:26Z,2024-02-20T18:57:26Z,1,ill defend this movie within an inch of my entire bloodline. rotten tomatoes can kma fr ! !
@JeffyPlaysItAll,2024-02-20T07:08:06Z,2024-02-20T07:08:06Z,0,"When you take the storyline of &quot;Heathers&quot; (1988) add the romantic, forbidden fruit of Edward Scissorhands and Kim from &quot;Edward Scissorhands (1990) and mix it in a romantic, dark comedy, you get a F***IN AWESOME TIME!!! <br>Especially when its written by Diablo Cody who wrote &quot;Juno&quot; (2007) and &quot;Jennifer&#39;s Body&quot; (2009)"
@Christobanistan,2024-02-20T03:11:36Z,2024-02-20T03:11:36Z,3,Doesn&#39;t look very good.
@flowersandperfume355,2024-02-20T01:36:05Z,2024-02-20T01:36:05Z,0,katheryne is so naturally funny i cant
@atthismoment3006,2024-02-19T23:49:27Z,2024-02-19T23:49:27Z,0,rocky horror picture show meets the mean girls
@AnaOdaliz,2024-02-19T22:54:46Z,2024-02-19T22:54:46Z,0,I loved this movie!
@liesawalker9277,2024-02-19T21:26:41Z,2024-02-19T21:26:41Z,1,Seen it twice already and am in love with it! ❤❤❤ Best movie that&#39;s come out in a looooonnnggg time
@MrTurtleMusic,2024-02-19T20:01:40Z,2024-02-19T20:01:40Z,3,Johnny Depp and Helena Bonham Carte look so good in this!!!!
@billraof594,2024-02-19T19:26:49Z,2024-02-19T19:26:49Z,0,Just watched . Lisa Soberano didnt have much exposure in this trailer but in full movie she had more exposure . Her acting skills really showed up and stunned .
@punkrockgigs,2024-02-19T17:39:48Z,2024-02-19T17:39:48Z,1,So this year&#39;s new craze is going to be necrophily? 😂 what even 😂
@td34-m1u,2024-02-19T16:35:37Z,2024-02-19T16:35:37Z,1,"I think Cole Sprous is the next Nick Cage in every facet, good and bad, and nobody can change my mind."
@SJCMARK,2024-02-19T09:32:28Z,2024-02-19T09:32:28Z,0,Looks great.
@mouthshovel,2024-02-19T05:16:25Z,2024-02-19T05:16:25Z,4,I really really liked this movie and I hope it does well so we can get more like it
@alleykat13,2024-02-19T04:14:19Z,2024-02-19T04:16:37Z,1,Just saw it today (I’m in my late 30s) and loved it! Instant cult classic. Very heathers meets Tim Burton. Highly recommend.
@K8la1019,2024-02-19T03:00:30Z,2024-02-19T03:00:30Z,1,This movie was fantastic
@muccmaster,2024-02-19T00:11:22Z,2024-02-19T00:11:22Z,1,Classic Hollywood having a 27 year old play someone in high school lol.
@Dick_nasty2270,2024-02-18T22:05:51Z,2024-02-18T22:05:51Z,3,I can tell right off this is lame
@bkimatab,2024-02-18T15:28:31Z,2024-02-18T15:28:31Z,15,"An original movie with a light premise, fun cast, and cute dialogue? Im here for this ❤"
@annabanana3825,2024-02-18T14:26:40Z,2024-02-18T14:26:40Z,5,I just saw this movie last night and i haven’t been able to stop thinking about it! It was so amazing! I recommend everyone reading this comment go see it ASAP!
@tyronesmothers7750,2024-02-17T21:00:08Z,2024-02-17T21:00:08Z,1,Nope  not  for  me
@justanothercreator7273,2024-02-17T20:39:55Z,2024-02-17T20:39:55Z,3,Ok. Seen it now. <br><br>Fuck me marketers are shit nowadays…. Ffs show less in a trailer you morons it’ll get more people
@akwaabab8504,2024-02-17T19:38:57Z,2024-02-17T19:38:57Z,2,"so interesting how they glorify, cutesy and whitewash white on white on violence!"
@nama_nc_ga9132,2024-02-17T16:25:12Z,2024-02-17T16:25:12Z,1,"I dunno about this one, too ridiculous for me"
@NoidoDev,2024-02-17T13:29:53Z,2024-02-17T13:29:53Z,0,"I don&#39;t like how they try to make every iconic male character into a female, but I&#39;ll probably watch this anyways. Looks fun."
@turtlehearted4739,2024-02-17T12:16:11Z,2024-02-17T12:16:11Z,5,"I saw this opening night with my husband, we loved it. We&#39;re going to see it again tomorrow. 🧟‍♂️🧟‍♀️👍🍿"
@ellereed5490,2024-02-17T06:37:53Z,2024-02-17T06:37:53Z,11,"Watched this movie, loved it. I know the reviews aren’t great but this just hit the spot between nostalgic and new enough to not be tired. I think my only criticism is that the characters lean a little too hard into ‘unlikeable enough to get audiences to agree to their deaths/pray for their downfall’ ish. The ending was really fun tho I liked it"
@TheOtherPath1,2024-02-17T06:06:23Z,2024-02-17T06:06:23Z,0,"Looks fun. Seeing it this weekend. For those of us real life, weird goths, high school was never this friendly! :)"
@Unknownunknown-vn9ww,2024-02-17T02:22:18Z,2024-02-17T02:22:18Z,0,"She is real Liza I wonder why the name Liza was named after the hero, maybe because the hero is not better known and Liza Soberano is better known."
@REEDRICHARDS2,2024-02-17T01:59:31Z,2024-02-17T01:59:31Z,0,Silly...
@ryanmaljak4689,2024-02-17T00:30:05Z,2024-02-17T00:30:05Z,3,GARBAGE
@EvanEvansE3,2024-02-16T23:52:28Z,2024-02-16T23:52:28Z,0,Could the movie be anywhere close to as good as this trailer? I DOUBT IT 😢
@GrimeyCrunchdog,2024-02-16T23:32:44Z,2024-02-16T23:32:44Z,0,<b>Shortest move ever</b><br>Cos I just saw...<br>Everything 😂😂😂😂 whack 😅
@floridian4072,2024-02-16T21:35:24Z,2024-02-16T21:35:24Z,1,I feel like this era is the new 80s
@RBXXXX,2024-02-16T18:58:22Z,2024-02-16T18:58:22Z,0,"Hollywood, wtf another version of beauty and the beast. Hollywood needs to get more creative."
@kylewattssurfing3266,2024-02-16T18:36:19Z,2024-02-16T18:36:19Z,1,Whaaaaaaaat!!<br><br>✌️😎✌️
@shotglass2014,2024-02-16T07:35:03Z,2024-02-16T07:35:17Z,11,"Anyone who is here to decide if they wanna see it or not, do it. It&#39;s exactly what you would expect it to be and that&#39;s what makes it so good!"
@Magiloveart,2024-02-16T03:42:25Z,2024-02-16T03:42:25Z,4,"<a href=""https://www.youtube.com/watch?v=POOeA3zCuUY&amp;t=99"">1:39</a> YALL ITS JENNA DAVIS(in the yellow outfit)❤❤❤"
@jasminnemcdonald94A,2024-02-16T00:48:09Z,2024-02-16T00:48:09Z,1,This is weird to the max.
@katalinamontanez9196,2024-02-15T17:09:09Z,2024-02-15T17:09:09Z,0,It will be good with her especially since she’s from stranger things
@lorenbaker479,2024-02-15T13:25:33Z,2024-02-15T13:25:33Z,0,Is no one gonna talk about that Kathryn Newton been playing a high schooler for nearly a decade.
@Moonlightmermaid99,2024-02-15T13:13:06Z,2024-02-15T13:13:06Z,0,Finally😍 movie that feels like a movie🩷
@stryvia_,2024-02-15T11:42:14Z,2024-02-15T11:42:14Z,1,"If you liked Lisa Frankenstein , check these out:<br>1. Halloween (2018 film)<br>2. Obsessed (2009 film)<br>3. V/H/S/2 (2013 film)<br>4. Ek Thi Daayan (2013 film)<br>5. The Haunting in Connecticut 2: Ghosts of Georgia (2013 film)<br>...<br>Visit Stryvia to find your next favourite!"
@MichaelPark21,2024-02-15T06:15:41Z,2024-02-15T06:15:41Z,20,"I was so impressed with Liza&#39;s Character as Taffy throughout the film. I&#39;m so glad she was not protrayed as a stereotypical mean girl, &amp; her overall role was being a caring step sister. Kathryn &amp; Cole slayed their roles &amp; a big applause to Zelda Williams!!! Diablo Cody has made another potential cult classic 👏👏👏👏👏"
@Charles-ql4tc,2024-02-15T05:34:13Z,2024-02-15T05:34:13Z,0,I&#39;m so mad my theatre isnt showing this 😭 it looks so cool
@kimberiysmarketstrategy,2024-02-14T17:22:18Z,2024-02-14T17:22:18Z,0,Ugh...
@jackielowrey,2024-02-14T15:53:30Z,2024-02-14T15:53:30Z,0,Directed by Zelda Williams 🫢
@delsongalasinao706,2024-02-14T14:46:14Z,2024-02-14T14:46:14Z,0,I hope this will be shown on Netflix.
@MacheteCrunk,2024-02-14T14:19:25Z,2024-02-14T14:19:25Z,1,If someone who only saw meme about the modern Prometheus decided to make a movie about it.....terrible
@Wrenasaurusrexxitall,2024-02-14T13:25:02Z,2024-02-14T13:25:02Z,0,This movie was cheesy adorable and awkward.
@joeyvigil9645,2024-02-14T11:15:22Z,2024-02-14T11:15:22Z,0,Young Johnny Depp?
@tracezachdaniels4264,2024-02-14T08:07:07Z,2024-02-14T08:07:07Z,0,"GREAT JOB ALL...THANX 4 MAKING  Tee with    LIONS NAMED LEO   the  music    worldwide.<br>LOVE YOU ALL...!!!....MUCH LOVE.!!<br><br><br>and  i am going to get  nearal linked  soon...and ooo weee  its  on.!!!!!!!!!!!"
@monikavillalobos6832,2024-02-14T06:47:06Z,2024-02-14T06:47:06Z,11,Just came back from watching this movie and it was top notch! Best movie I&#39;ve seen in a long time!
@tyrannozilla,2024-02-14T05:56:05Z,2024-02-14T05:56:05Z,2,"I saw the film yesterday and enjoyed it for what it was. I thought it took a little bit to get going (around 15 minutes), but it picked up shortly after that. <br>Overall, a 3 and a half out of 5. I&#39;ll see the film again eventually to see if I&#39;ll give it a different rating."
@bimbam9603,2024-02-14T05:47:29Z,2024-02-14T05:47:29Z,0,Magwatching kayo mga baks sa SM. Forda support ang mga ferson kay ate liza mo. Flease lang.
@RowTan-nu6sz,2024-02-14T04:59:11Z,2024-02-14T04:59:11Z,0,"Liza Soberano is not just any Asian gorgeous,  SHE&#39;S  AN INTERNATIONAL GORGEOUS!  TALL AND ATTRACTIVE Philpride indeed! 😊😊😊💕💞"
@mjhistoryfan2011,2024-02-14T04:02:07Z,2024-02-14T04:02:07Z,4,"(No Spoilers) So, I got to see the movie today and it had quite a bit of humor and was very cute! I&#39;m highly considering seeing it again!"
@chelsey1087,2024-02-14T00:27:50Z,2024-02-14T00:27:50Z,11,"I just watched it and I enjoyed it. It was fun and very funny. The theatre I was in lots of people were laughing. All the actors did an amazing job. Especially Kathryn and Cole, they’re both so talented. And Kathryn is gorgeous. Also this movie reminded me a lot of both the movies Warm Bodies and Jennifer’s Body"
@susanlieberman7369,2024-02-13T21:25:30Z,2024-02-13T21:25:30Z,0,"Zelda williams is a great director I am going to see this movie, Great  actress but a talented director. Cant wait to see this movie.   Susan- Toronto, Canada"
@rethabilemoloi3490,2024-02-13T20:54:32Z,2024-02-13T20:54:32Z,0,The Cgi looks cheap 💀
@idkyouho,2024-02-13T13:54:27Z,2024-02-13T13:54:27Z,0,Omg Liza Soberano finally made it to Hollywood I’m so proud of her 😭😭
@BUTTERLUNCH,2024-02-13T13:34:55Z,2024-02-13T13:34:55Z,0,Wayne is my cousin Charlie
@xMishka,2024-02-13T11:34:38Z,2024-02-13T11:34:38Z,1,This looks so good !! So excited to see Kathryn😍
@AnnaKathryne,2024-02-13T04:43:33Z,2024-02-13T04:43:33Z,1,Is this a remake of another movie ?
@Papirye,2024-02-13T01:05:39Z,2024-02-13T01:05:39Z,2,sabit lng si lisa..
@antoniopalomino7429,2024-02-12T23:17:21Z,2024-02-12T23:17:21Z,0,"Focus Features Already 3 Movies By The Theory Of Everything 2, The Book Of Henry 2, B-Daman CrossFire: The Game Continues"
@jadeb3414,2024-02-12T20:19:22Z,2024-02-12T20:19:22Z,0,Omg Liza soberano has made it!
@ricardodsavant2965,2024-02-12T20:17:34Z,2024-02-12T20:17:34Z,0,have a nice day...😀
@JSbigmonkey4,2024-02-12T19:15:18Z,2024-02-12T19:15:18Z,3,"ABSOLUTE SHIT MOVIE , FLOP FORSURE"
@edum.6353,2024-02-12T15:03:54Z,2024-02-12T15:03:54Z,0,THE 80S 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
@mrspicolli,2024-02-12T09:05:02Z,2024-02-12T09:05:02Z,0,this feels so delisciously EEEEVIL.... and very 90&#39;s---&gt; pre-2010 ....   i&#39;m there babe       ;-P
@Itsartsii,2024-02-12T07:53:02Z,2024-02-12T07:53:02Z,1,Lame
@OscarMartinez-lo9ec,2024-02-12T02:29:16Z,2024-02-12T02:29:16Z,15,I saw  the movie and i gotta say it took me back  those were days when people actually  sat down and talked to one another.
@alexific,2024-02-12T01:27:17Z,2024-02-12T01:27:17Z,1,Why do I feel like Liza is just being used for filipino baiting…. Watched the movie and she’s just mid. And to my fellow filipino’s who actually grew up in the Philippines don’t be baited!
@mikrof467,2024-02-12T00:20:41Z,2024-02-12T00:20:41Z,2,Horrible
@homeschoolmomofone2497,2024-02-11T23:42:30Z,2024-02-11T23:42:30Z,0,For those who weren&#39;t born yet ( yes I am talking to you Gen Y and Gen Z)  Go and search My boyfriend&#39;s Back from 1993.  There are a ton of similarities between these movies.
@constanciodelapena8436,2024-02-11T22:13:05Z,2024-02-11T22:13:05Z,0,hey that looks like young Amber Heard and the Frankenstein looks like Johnny Depth
@trufom6926,2024-02-11T21:57:51Z,2024-02-11T21:57:51Z,0,I think that Sarah Sanders (gov of arkansas) should have been cast as Lisa.
@someperson6978,2024-02-11T20:33:04Z,2024-02-11T20:33:04Z,0,pawola
@sallyviserquina2658,2024-02-11T16:30:32Z,2024-02-11T16:30:32Z,0,I like movies with Madonna and edward scissorhand vibe.  80&#39;s movies just perfect for my happy mind!
@fy90s,2024-02-11T09:50:01Z,2024-02-11T09:50:01Z,0,This looks so stupid.
@moviemaster00000,2024-02-11T09:45:07Z,2024-02-11T09:45:07Z,0,Wannabe Warm Bodies?
@jascaesar,2024-02-11T08:51:24Z,2024-02-11T08:51:24Z,0,"OMG, I wanna watch! Super cool. Love Liza Soberano ❤"
@paulmeyerholz5192,2024-02-11T06:04:28Z,2024-02-11T06:04:28Z,0,the next Johnny Depp
@heyrhomee3171,2024-02-11T03:23:10Z,2024-02-11T03:23:10Z,0,I&#39;m digging the 80s vibe. I like it!
@BsERoss,2024-02-11T02:38:57Z,2024-02-11T02:38:57Z,0,"If in doubt, just add 80&#39;s pop music..."
@flexman70,2024-02-11T02:16:18Z,2024-02-11T02:16:18Z,0,&quot;Edward Scissorhands&quot; vibes.
@MrRemyguy,2024-02-11T00:46:46Z,2024-02-11T00:46:46Z,0,How do we know it’s not Dylan Sprouse ??
@jamesgannon8914,2024-02-11T00:01:31Z,2024-02-11T00:01:31Z,0,"We enjoyed this movie.  Loved the soundtrack, too."
@xMcWeenx,2024-02-10T23:25:23Z,2024-02-10T23:25:23Z,0,Heathers vibe and i am here for it.
@summersmile27,2024-02-10T23:14:10Z,2024-02-10T23:14:28Z,1,"This is the first film im actually excited to see, in a very long time.  In a way reminds me of Heathers, which I loved. soo cant wait"
@brad7423,2024-02-10T20:24:20Z,2024-02-10T20:24:20Z,0,I’ll definitely watch this for Liza soberano 🥰
@metalgypsy4,2024-02-10T20:05:59Z,2024-02-10T20:05:59Z,0,This looks like a list of other movies but who doesn&#39;t need another feel good movie 😊
@misschalupabish2212,2024-02-10T19:01:09Z,2024-02-10T19:34:50Z,12,"I just watched this movie yesterday and I was SUPER pumped to see it but then I left the movie theater feeling quite disappointed. I feel the idea for this movie was there but the execution was definitely not… it had its few quirky moments but that was it. I feel there was a lot of waisted potential to expand on a lot of the ideas they had and to also add backstories scenes to many of the characters. I think this movie would’ve been great if there was more commotion /problem added to the conflict making the resolution just even more dramatic and heartfelt for the two main characters . In the movie one of the guys that Lisa helped kill (Doug) whom they later found out his dad I believe was a detective , and would later get involved in the case of his sons’s sudden disappearance. I feel the movie could’ve been better if they went more in depth with that and with the drama and commotion of the police looking for her because she was wanted as a notorious murderer. This movie could’ve included some more flashbacks of her mom. Just overall this movie needed more in depth details. It was kinda dry to watch and not a lot of juicy events occurred,that viewers usually crave for. I also wished there was more romance scenes between the two main characters but oh well. Despite all this, the movie had some funny moments and cute scenes. I would not watch again or recommend but still cute."
@kirrikosuniverse9329,2024-02-10T15:44:30Z,2024-02-10T15:44:30Z,4,Just saw the movie and wanted to love it so so much but it was just really bad. :(
@draxcir,2024-02-10T14:59:40Z,2024-02-10T14:59:40Z,1,Ah ive been wanting something to scratch the warm bodies itch for a long time. Sci-fi horror rom coms should be a more established genre
@aboysarchives,2024-02-10T13:40:38Z,2024-02-10T13:40:38Z,0,Lisa!
@maouieperez738,2024-02-10T13:26:26Z,2024-02-10T13:26:26Z,0,I remember Edward scissorhand
@aurora3241,2024-02-10T13:24:08Z,2024-02-10T13:24:08Z,0,"Oh, that is why Liza Zoberano is no longer in PH TV because she&#39;s making her way to Hollywood! congrats liza!"
@KM-ek9or,2024-02-10T12:58:59Z,2024-02-10T12:58:59Z,1,"So a bunch of 25-30 year-olds pretending to be teenagers trying to have s3x and mutilate boys just because they&#39;re nerdy and Christian? Sorry, I feel like the main idea could&#39;ve been executed way better without all that creepy-cringeyness."
@g0ldenicecream,2024-02-10T10:32:15Z,2024-02-10T10:32:15Z,0,Is this a case of necromancy
@ArwenUndomiel406,2024-02-10T08:58:44Z,2024-02-10T08:58:44Z,0,This looks like the poor man&#39;s Edward Scissorhands
@catalinadiana8129,2024-02-10T07:09:39Z,2024-02-10T07:09:39Z,0,i tot liza soberano is the leading 😅😅😅😅😅
@johnylee9896,2024-02-10T06:09:59Z,2024-02-10T06:09:59Z,0,I have only mixed feelings for this movie but it&#39;s good to see dark universe still making movies but the movie was I waiting are.<br><br>Dracula untold 2nd instalment <br>Mummy (Tom cruise) 2nd instalment .<br>Renfield 2nd instalment <br>And last VOYAGE OF DEMETRIUS <br>All other movies I also watch but these movies that I want to watch before I leave this world
@MAYARI_325,2024-02-10T05:53:13Z,2024-02-10T05:53:13Z,2,"Super proud of Liza soberano, I hope more Hollywood project to come coz u deserves it.❤"
@ChiDoRi18,2024-02-10T04:17:18Z,2024-02-10T04:17:18Z,0,"Liza Soberano! You did not disappoint me!!! The best! I just watched this movie! Cute, funny and interesting! All the casts are amazing! Much love and success to you!"
@nickie083100,2024-02-10T03:56:44Z,2024-02-10T03:56:44Z,0,A Diablo Cody horror comedy set in the 80s?! SIGN ME UP
@reigne0125,2024-02-10T03:18:22Z,2024-02-10T03:18:22Z,0,"Super proud of you, Ms. Liza Soberano!"
@josniffy,2024-02-10T03:08:02Z,2024-02-10T03:08:02Z,1,I audibly gasped and felt when he chopped off the man’s…
@raylopez6871,2024-02-10T00:45:54Z,2024-02-10T00:45:54Z,0,Ughhhh I’m being forced to watch this Valentine’s Day 😫
@Royal_Fortune,2024-02-10T00:39:13Z,2024-02-10T00:39:13Z,53,Just went to the theater with my dad to see this. There were like 5 people in the theater but I don’t understand why because this movie ruled! Would watch it again for sure
@zangmaster,2024-02-09T22:40:10Z,2024-02-09T22:40:10Z,0,Looks super fun!
@bladecastlevania3653,2024-02-09T21:35:14Z,2024-02-09T21:35:14Z,0,So Jughead Jones is the Frankenstein monster?
@zygrongaming,2024-02-09T18:17:01Z,2024-02-09T18:17:01Z,0,Feels like edward scissorhand vibe
@BbDebby,2024-02-09T16:26:36Z,2024-02-09T16:26:36Z,0,pasok mga &quot;proud to be pinoy&quot; comments 😀😀😀
@Cooldaddycool,2024-02-09T16:08:52Z,2024-02-09T16:08:52Z,1,Where can I watch this on internet😢
@gor9027,2024-02-09T15:56:44Z,2024-02-09T15:56:44Z,0,This movie is very much going to be a cult classic.
@periteu,2024-02-09T15:36:21Z,2024-02-09T15:36:21Z,0,Nah
@debrabogans7215,2024-02-09T13:33:29Z,2024-02-09T13:33:29Z,2,Stupid
@SJ_BERRY1021,2024-02-09T10:26:48Z,2024-02-09T10:26:48Z,0,Yey Ang Ganda mo Lisa
@rowenagrafe7206,2024-02-09T07:40:24Z,2024-02-09T07:40:24Z,0,❤❤❤wow
@almasakic1148,2024-02-09T07:26:07Z,2024-02-09T07:26:07Z,0,This looks great and I love this actress very talented
@gurualec1126,2024-02-09T07:11:59Z,2024-02-09T07:11:59Z,1,Damn why does she look like Natalia Dyer&#39;s Nancy Wheeler from Stranger Things?
@leonardofreitas7172,2024-02-09T05:44:59Z,2024-02-09T05:45:51Z,1,Johnny Depp  and Helena Bonham Carter 😂😂😂
@FreedomKat,2024-02-09T05:39:12Z,2024-02-09T05:39:12Z,0,Saw it tonight and loved it!
@GomezOrGoHome,2024-02-09T05:12:29Z,2024-02-09T05:12:29Z,0,This movie was the cutest thing I’ve watched this year. ❤😢
@undyne1,2024-02-09T04:36:35Z,2024-02-09T04:36:35Z,21,"This feels like Warm Bodies, Edward Scissor Hands, and Bride of Chucky mixed together. I dig it."
@its.clairr,2024-02-09T02:06:22Z,2024-02-09T02:06:22Z,3,I love this song omg
@alexandraoquendo1829,2024-02-09T01:41:42Z,2024-02-09T01:41:42Z,0,Liza Soberano is in a foreign film! 😱😱😱
@anthonybranco,2024-02-09T01:21:40Z,2024-02-09T01:23:19Z,3,"Things are so shit now, people are looking to nostagia.  Lisa Frankenstein will give us all hope once again. 😅"
@blippie5997,2024-02-08T23:44:34Z,2024-02-08T23:44:34Z,0,"This is giving Edward Scissor hands x Lydia Deetz (beetle juice), lmao."
@maximusprime3459,2024-02-08T23:01:35Z,2024-02-08T23:01:35Z,0,"This is supposed to be the 80s, right? Because Diablo Cody can&#39;t write anything else."
@NunyaBusiness-101,2024-02-08T21:42:10Z,2024-02-08T21:42:10Z,2,Heathers meets Valley Girl....Frankenstein 80s throwback version.
@babyrakes,2024-02-08T19:20:10Z,2024-02-08T19:20:10Z,2,This looks like it would be painful to watch
@Zoltan_Matravolgyi,2024-02-08T18:50:30Z,2024-02-08T18:50:30Z,0,I just saw it... and I LOVE IT!!!!❤
@Jmlahbibti,2024-02-08T18:14:41Z,2024-02-08T18:14:41Z,0,"oh yeah, this is good. gives me Edward Scissorhands nostalgia"
@chucksison9199,2024-02-08T18:13:05Z,2024-02-08T18:13:05Z,0,I feel an Amber Heard and Johnny Deep vibes
@SamLawls,2024-02-08T16:51:26Z,2024-02-08T16:51:26Z,0,Keeping my expectations low. Frankenstein is one of my favorites. Hopefully its good
@henryriley4958,2024-02-08T16:13:40Z,2024-02-08T16:13:40Z,0,Can’t wait for this 😂🩷
@RoseAnne-vq1go,2024-02-08T14:52:52Z,2024-02-08T14:52:52Z,0,Bakit kaya parang tahimik si Ogie Diaz sa Hollywood movie na to ni Liza S. Lagi ako nakaabang sa vlogs niya.
@stephenhogg6154,2024-02-08T14:41:37Z,2024-02-08T14:41:37Z,0,Clichés make me cringe.
@joshuaalcabar7647,2024-02-08T14:27:27Z,2024-02-08T14:27:27Z,0,just come here for lisa zoberano missed her to see at the big screen again! I&#39;ll watch it tomorrow.
@earvinescalante7405,2024-02-08T13:54:05Z,2024-02-08T13:54:05Z,0,Ok more 80s themed movies??? I’m all in
@AthenaLopez-h2x,2024-02-08T12:41:40Z,2024-02-08T12:41:53Z,0,"Liza Soberano, is such a great actor!"
@Velvet9999,2024-02-08T12:22:56Z,2024-02-08T12:22:56Z,0,🤨
@snowqueen927,2024-02-08T11:41:28Z,2024-02-08T11:41:28Z,0,"Showing na siya, nood na tayo! Let&#39;s go!😍"
@02protoman,2024-02-08T10:18:29Z,2024-02-08T10:18:29Z,0,Dope
@redmartin10,2024-02-08T10:01:16Z,2024-02-08T10:01:16Z,1,Liza Soberano should audition for a role on  the coming James Gunn DC superhero movies.
@hpfme,2024-02-08T08:23:38Z,2024-02-08T08:23:38Z,1,When In Rome sold me
@user-uo1qr6vn1q,2024-02-08T08:14:13Z,2024-02-08T08:14:13Z,0,Nice to know Diablo Cody has seen Edward Scissorhands.
@LloydCea,2024-02-08T07:54:13Z,2024-02-08T07:54:13Z,0,What songs used here ?
@michaelhall8586,2024-02-08T07:46:37Z,2024-02-08T07:46:37Z,0,Cinema is back
@dissonanceparadiddle,2024-02-08T05:59:30Z,2024-02-08T05:59:30Z,0,Shout out to Conan o brian for predicting this movies existence by more than a decade
@michellemiller7818,2024-02-08T04:07:05Z,2024-02-08T04:07:05Z,0,WARM BODIES and HEATHERS had a baby and made this movie!! Like if you agree!
@SavagesInMyTown,2024-02-08T02:03:18Z,2024-02-08T02:03:18Z,0,theaters? this looks streaming only tier
@Luceroluna_3,2024-02-08T01:18:55Z,2024-02-08T01:18:55Z,0,Everyone is referencing very modern films and I got Heathers (1989) from this.
@renenovero2518,2024-02-08T01:12:33Z,2024-02-08T01:12:33Z,0,We remembered how she was treated baddy....people. Those were crabbed mentality. Shall we hope from Liza that she will never forget Filipinos.
@armandozertuche4054,2024-02-08T00:18:13Z,2024-02-08T00:18:13Z,0,"Feels authentic, like Heather&#39;s meets Warm Bodies"
@marvinmayo3798,2024-02-08T00:04:12Z,2024-02-08T00:04:12Z,0,Warm bodies...
@nappa0582,2024-02-07T23:28:57Z,2024-02-07T23:29:04Z,0,OH EM GEE! I JUST GOT IT! IT&#39;S <b>LISA FRANK</b> ENSTEIN!
@thefactionmembers1091,2024-02-07T22:30:17Z,2024-02-07T22:30:17Z,0,So want 2 c this
@vonbek-z6z,2024-02-07T21:54:30Z,2024-02-07T21:54:47Z,0,"I&#39;m watching this. Looks really fun and interesting, reminds me of older odd romance. Like warm bodies,  Im not easily impressed but this movie has my attention."
@JackWareingFilms,2024-02-07T20:53:33Z,2024-02-07T20:53:33Z,0,Kind of a rip off of Blood and Donuts (1995) but not in a bad way. Looks pretty cool!  Respect
@SarahMoore-q8e,2024-02-07T20:43:01Z,2024-02-07T20:43:01Z,0,"not the greatest movie I&#39;ve seen. Idk if it was the characters, the writing, or just the storyline in general. It did pick up half way through - if you can make it that far."
@SgtBundy177,2024-02-07T20:42:22Z,2024-02-07T20:42:22Z,0,Was that Cole Sprouse? <del>looks it up</del> it was!!!
@m_b423,2024-02-07T18:12:59Z,2024-02-07T18:12:59Z,0,glad to see good strong bone structure in high school casting these days ...
@Tebay71,2024-02-07T17:03:03Z,2024-02-07T17:03:03Z,1,"So, we can just blatantly ripoff other directors without any of the talent? Completely unoriginal movie. Hope it bombs."
@JoRoBoYo,2024-02-07T16:59:24Z,2024-02-07T16:59:24Z,0,this look kinda fun.
@islandboy4445,2024-02-07T15:50:28Z,2024-02-07T15:50:28Z,2,Saw this at an early showing on Monday 2/5 and this movie goes harder than I was ready for 😂
@getofffrommyback2863,2024-02-07T15:40:42Z,2024-02-07T15:40:42Z,0,Most famous most beautiful Liza soberano she deserves a main role
@Kenziebrown11,2024-02-07T15:21:34Z,2024-02-07T15:21:34Z,13,"Hello guys, i have watched the movie earlier and i can confirm that liza soberano has a lot of screentime in this movie, from the start until the end and believe me its a really good movie. U would love it. And i&#39;m just sad because when i came to the cinema, we were only like 16 people inside the theater. Please guys. Watch this movie and lets support liza soberano so the hollywood production will notice that her fans are very active"
@RewindThatScene,2024-02-07T14:43:17Z,2024-02-07T14:43:17Z,0,“Cold Bodies”2.0
@RewindThatScene,2024-02-07T14:40:59Z,2024-02-07T14:40:59Z,0,Cole sprouse?!!!!!! I didn’t even recognize him here
@biahfranca3720,2024-02-07T13:25:08Z,2024-02-07T13:25:08Z,0,Sem previsão para estreia no Brasil 😢 eu queria tanto assistir
@savingLorwell,2024-02-07T12:27:22Z,2024-02-07T12:27:22Z,1,Liza Soberano is a show stealer😍 8/10
@aphroloisee,2024-02-07T08:49:53Z,2024-02-07T08:49:53Z,0,looks promising
@laurens.7510,2024-02-07T07:52:33Z,2024-02-07T07:52:33Z,0,❤Diablo Coty
@samwasser7782,2024-02-07T05:40:03Z,2024-02-07T05:40:03Z,0,FRONKENSTEEN
@MomAsol,2024-02-07T05:36:58Z,2024-02-07T05:36:58Z,0,Wow! can’t wait to watch the full movie
@donnamerritt9017,2024-02-07T05:24:08Z,2024-02-07T05:24:08Z,0,Can’t wait to see it this week:)
