author,published_at,updated_at,like_count,text
@Mrbiggntall,2024-02-15T05:07:16Z,2024-02-15T05:07:16Z,0,ITS A GREAT MOVIE....AND NO MOVIE CAN EVER DEFEAT MY SPIRITUALITY ONLY THE WEAK ARE AFFECTED ....that is all
@armonmccord7257,2024-02-15T02:49:03Z,2024-02-15T02:49:03Z,1,This movie flopped 🙌🏽
@friendofgodtheophilus2051,2024-02-14T06:08:32Z,2024-02-14T06:08:32Z,0,what a blasphemy
@gameswownow7213,2024-02-12T14:56:43Z,2024-02-12T14:56:53Z,0,the wrath of God is upon you all who made this movie
@TheLoreCircuit,2024-02-12T05:16:01Z,2024-02-12T05:16:01Z,0,If you can look past the bullshit from a christian perspective: you might be able to take some positive stuff from this. I do like thwt they DO acknowledge Jesus as the Messiah in this movie. I dont like at all how they did this ending with him. What could have been a great way to end this was make him the thief that joined Jesus. I was really hoping thats how the ending could have been. But it is unfortunate they didnt.
@michelleythelmaebughao4723,2024-02-12T04:49:12Z,2024-02-12T04:49:12Z,1,Blasphemy
@brandonbell3133,2024-02-12T02:18:27Z,2024-02-12T02:18:27Z,2,"Excellent movie, top production quality"
@fatdaddy1996,2024-02-12T00:42:57Z,2024-02-12T00:42:57Z,0,This looks just awful!
@joye5761,2024-02-11T10:05:40Z,2024-02-11T10:05:40Z,0,"“Yeshua the way the truth and the life, no one cometh unto the father except through HIM”.  Satan hears the name of Yeshua and trembles, Christianity the ONLY true religion, that is why they can’t stop attacking it."
@RahulSharma-vx6ew,2024-02-10T18:58:06Z,2024-02-10T18:58:06Z,0,If you have courage then make a movie on islam and prophet Mohammad like this one
@LilSteviePeep,2024-02-10T13:41:39Z,2024-02-10T13:41:39Z,1,I&#39;m not Christian and this movie looks like so boring not watching.
@mrawkwardjl6303,2024-02-10T03:32:01Z,2024-02-10T03:32:01Z,0,honest question here. from the poster is this like a black jesus thing or something?
@zacjohnson2666,2024-02-09T04:56:46Z,2024-02-09T04:56:46Z,0,"This looks awesome! Any one quoting bible versus in the comments on here must’ve forgot the almighty creator invented laughter, comedy and humor for a reason. It’s not yours to judge. Just to experience. Relax bible thumpers."
@Sajuuk,2024-02-08T21:05:34Z,2024-02-08T21:05:34Z,1,The blackification of Jesus goes mainstream 🤦
@bendangwatilongkumer4829,2024-02-08T14:44:00Z,2024-02-08T14:44:00Z,0,This shows how much Real Jesus is. They can&#39;t get enough of Jesus..Our lord God reigns for ever and ever..🙏.
@Troy_nov1965,2024-02-08T12:01:17Z,2024-02-08T12:01:17Z,0,Someone watched &quot; The Life Of Brian&quot; and decided to rip it off.
@mixbymariusmixbymarius1650,2024-02-07T22:06:34Z,2024-02-07T22:06:34Z,0,This guy&#39;s a gangster? His real name&#39;s Clarence
@mixbymariusmixbymarius1650,2024-02-07T22:05:12Z,2024-02-07T22:05:12Z,1,tbh this movie is actually entertaining &amp; funny 😅
@einundzwanzigster5618,2024-02-07T06:18:13Z,2024-02-07T06:18:13Z,0,First they whitewashed Jesus. Now they blackwash Jesus. <br>When will this BS end
@OliviaVines,2024-02-07T04:15:32Z,2024-02-07T04:15:32Z,0,sacrilege
@KoreyFryson25,2024-02-07T03:04:20Z,2024-02-07T03:04:20Z,0,Is there going to be a sequel 💪🏾💙💯
@SmoothMoose13,2024-02-07T02:43:30Z,2024-02-07T02:43:30Z,1,Just watched this. Actually has a really strong Christian message
@TheJobRelated7,2024-02-06T11:46:13Z,2024-02-06T11:46:13Z,1,"Backed by Jay-z.. a guy who said in his documentary (while making song Lucifer with Kanye), he never read The Bible in his life but calls himself Hov."
@KJVPACKERS,2024-02-06T02:07:16Z,2024-02-06T02:07:16Z,1,What a piece of crap 👎🏾
@markfcoble,2024-02-05T23:51:11Z,2024-02-05T23:51:11Z,0,Juicy Smoooolet loves this! All lies!
